564	2017/01/22 06:09	0	153															
565	2017/01/22 06:24	0	149															
566	2017/01/22 06:39	0	153															
567	2017/01/22 06:54	0	156															
568	2017/01/22 07:09	0	154															
569	2017/01/22 07:24	0	155															
570	2017/01/22 07:39	0	156															
571	2017/01/22 07:54	0	162															
572	2017/01/22 08:09	0	164															
573	2017/01/22 08:24	0	158															
574	2017/01/22 08:39	0	155															
575	2017/01/22 08:54	0	157															
578	2017/01/22 09:10	0	157															
579	2017/01/22 09:25	0	149															
580	2017/01/22 09:40	0	143															
581	2017/01/22 09:55	0	144															
582	2017/01/22 10:10	0	149															
583	2017/01/22 10:25	0	153															
584	2017/01/22 10:40	0	151															
587	2017/01/22 10:55	0	144															
590	2017/01/22 11:10	0	143															
591	2017/01/22 11:25	0	143															
592	2017/01/22 11:40	0	151															
595	2017/01/22 11:55	0	199															
596	2017/01/22 12:10	0	207															
599	2017/01/22 12:25	0	198															
600	2017/01/22 12:40	0	189															
601	2017/01/22 12:55	0	163															
606	2017/01/22 13:09	0	125															
611	2017/01/22 13:25	0	95															
614	2017/01/22 13:39	0	125															
615	2017/01/22 13:54	0	160															
616	2017/01/22 14:09	0	169															
623	2017/01/22 14:25	0	172															
630	2017/01/22 14:40	0	161															
631	2017/01/22 14:55	0	133															
636	2017/01/22 15:09	0	102															
637	2017/01/22 15:24	0	81															
640	2017/01/22 15:39	0	73															
643	2017/01/22 15:54	0	61															
646	2017/01/22 16:10	0	67															
649	2017/01/22 16:24	0	69															
654	2017/01/22 16:40	0	67															
661	2017/01/22 16:54	0	70															
672	2017/01/22 17:09	0	84															
673	2017/01/22 17:24	0	111															
674	2017/01/22 17:39	0	135															
677	2017/01/22 17:55	0	131															
680	2017/01/22 18:10	0	122															
683	2017/01/22 18:24	0	130															
686	2017/01/22 18:39	0	131															
691	2017/01/22 18:54	0	128															
694	2017/01/22 19:09	0	113															
697	2017/01/22 19:25	0	103															
700	2017/01/22 19:40	0	100															
703	2017/01/22 19:55	0	89															
706	2017/01/22 20:10	0	79															
707	2017/01/22 20:25	0	90															
710	2017/01/22 20:40	0	119															
711	2017/01/22 20:55	0	117															
722	2017/01/22 21:09	0	102															
727	2017/01/22 21:25	0	170															
730	2017/01/22 21:40	0	222															
735	2017/01/22 21:54	0	259															
741	2017/01/22 22:25	0	209															
744	2017/01/22 22:40	0	136															
745	2017/01/22 22:55	0	85															
748	2017/01/22 23:09	0	64															
749	2017/01/22 23:24	0	59															
752	2017/01/22 23:39	0	57															
753	2017/01/22 23:54	0	54															
756	2017/01/23 00:10	0	46															
757	2017/01/23 00:25	0	51															
760	2017/01/23 00:39	0	74															
761	2017/01/23 00:54	0	89															
762	2017/01/23 01:09	0	84															
763	2017/01/23 01:24	0	83															
764	2017/01/23 01:39	0	86															
765	2017/01/23 01:54	0	85															
766	2017/01/23 02:09	0	89															
767	2017/01/23 02:24	0	99															
768	2017/01/23 02:39	0	109															
769	2017/01/23 02:54	0	116															
770	2017/01/23 03:09	0	117															
771	2017/01/23 03:24	0	113															
772	2017/01/23 03:39	0	112															
773	2017/01/23 03:54	0	111															
774	2017/01/23 04:09	0	107															
775	2017/01/23 04:24	0	104															
776	2017/01/23 04:39	0	101															
777	2017/01/23 04:54	0	99															
778	2017/01/23 05:09	0	101															
779	2017/01/23 05:24	0	99															
780	2017/01/23 05:39	0	96															
781	2017/01/23 05:54	0	91															
782	2017/01/23 06:09	0	87															
783	2017/01/23 06:24	0	84															
784	2017/01/23 06:39	0	84															
785	2017/01/23 06:54	0	84															
786	2017/01/23 07:09	0	84															
787	2017/01/23 07:24	0	86															
788	2017/01/23 07:39	0	87															
791	2017/01/23 07:54	0	93															
792	2017/01/23 08:09	0	102															
793	2017/01/23 08:24	0	114															
794	2017/01/23 08:39	0	123															
795	2017/01/23 08:54	0	121															
796	2017/01/23 09:09	0	142															
797	2017/01/23 09:24	0	207															
798	2017/01/23 09:39	0	265															
799	2017/01/23 09:54	0	293															
800	2017/01/23 10:09	0	293															
801	2017/01/23 10:24	0	285															
802	2017/01/23 10:39	0	281															
803	2017/01/23 10:54	0	276															
804	2017/01/23 11:09	0	261															
805	2017/01/23 11:24	0	242															
806	2017/01/23 11:39	0	241															
807	2017/01/23 11:54	0	265															
808	2017/01/23 12:09	0	287															
809	2017/01/23 12:24	0	299															
812	2017/01/23 12:39	0	320															
815	2017/01/23 12:54	0	307															
818	2017/01/23 13:09	0	278															
821	2017/01/23 13:25	0	204															
822	2017/01/23 13:40	0	123															
823	2017/01/23 13:55	0	82															
826	2017/01/23 14:09	0	71															
827	2017/01/23 14:24	0	68															
832	2017/01/23 14:39	0	83															
833	2017/01/23 14:54	0	89															
834	2017/01/23 15:09	0	99															
835	2017/01/23 15:24	0	102															
836	2017/01/23 15:39	0	91															
837	2017/01/23 15:54	0	94															
838	2017/01/23 16:09	0	105															
839	2017/01/23 16:24	0	109															
842	2017/01/23 16:39	0	128															
843	2017/01/23 16:54	0	149															
846	2017/01/23 17:09	0	152															
847	2017/01/23 17:24	0	156															
848	2017/01/23 17:39	0	167															
851	2017/01/23 17:54	0	156															
854	2017/01/23 18:09	0	138															
859	2017/01/23 18:24	0	108															
860	2017/01/23 18:39	0	109															
861	2017/01/23 18:54	0	130															
866	2017/01/23 19:09	0	145															
869	2017/01/23 19:24	0	155															
870	2017/01/23 19:39	0	157															
873	2017/01/23 19:54	0	167															
876	2017/01/23 20:09	0	158															
879	2017/01/23 20:24	0	151															
882	2017/01/23 20:39	0	144															
885	2017/01/23 20:54	0	166															
886	2017/01/23 21:09	0	199															
891	2017/01/23 21:24	0	183															
892	2017/01/23 21:39	0	154															
895	2017/01/23 21:54	0	123															
898	2017/01/23 22:09	0	104															
901	2017/01/23 22:24	0	103															
902	2017/01/23 22:39	0	106															
903	2017/01/23 22:54	0	110															
904	2017/01/23 23:09	0	112															
907	2017/01/23 23:24	0	117															
908	2017/01/23 23:39	0	115															
911	2017/01/23 23:53	0	111															
912	2017/01/24 00:08	0	108															
913	2017/01/24 00:23	0	108															
914	2017/01/24 00:38	0	108															
915	2017/01/24 00:53	0	104															
916	2017/01/24 01:08	0	97															
917	2017/01/24 01:23	0	94															
918	2017/01/24 01:38	0	94															
919	2017/01/24 01:53	0	93															
920	2017/01/24 02:08	0	96															
921	2017/01/24 02:23	0	96															
922	2017/01/24 02:38	0	92															
923	2017/01/24 02:53	0	92															
924	2017/01/24 03:08	0	94															
925	2017/01/24 03:23	0	92															
926	2017/01/24 03:38	0	94															
927	2017/01/24 03:53	0	101															
930	2017/01/24 04:09	0	106															
931	2017/01/24 04:24	0	111															
932	2017/01/24 04:39	0	118															
933	2017/01/24 04:54	0	122															
934	2017/01/24 05:09	0	124															
935	2017/01/24 05:24	0	120															
936	2017/01/24 05:39	0	118															
937	2017/01/24 05:54	0	121															
938	2017/01/24 06:09	0	123															
939	2017/01/24 06:24	0	124															
940	2017/01/24 06:39	0	128															
941	2017/01/24 06:54	0	132															
942	2017/01/24 07:09	0	129															
943	2017/01/24 07:24	0	131															
944	2017/01/24 07:39	0	136															
947	2017/01/24 07:53	0	138															
948	2017/01/24 08:08	0	145															
949	2017/01/24 08:23	0	154															
950	2017/01/24 08:38	0	161															
951	2017/01/24 08:53	0	159															
952	2017/01/24 09:08	0	173															
953	2017/01/24 09:23	0	200															
954	2017/01/24 09:38	0	205															
955	2017/01/24 09:53	0	201															
956	2017/01/24 10:08	0	186															
957	2017/01/24 10:23	0	163															
958	2017/01/24 10:38	0	153															
959	2017/01/24 10:53	0	158															
960	2017/01/24 11:08	0	165															
961	2017/01/24 11:23	0	176															
962	2017/01/24 11:38	0	201															
963	2017/01/24 11:53	0	218															
964	2017/01/24 12:08	0	212															
965	2017/01/24 12:23	0	200															
966	2017/01/24 12:38	0	196															
969	2017/01/24 12:54	0	184															
970	2017/01/24 13:09	0	163															
973	2017/01/24 13:23	0	133															
974	2017/01/24 13:38	0	115															
977	2017/01/24 13:54	0	118															
978	2017/01/24 14:09	0	140															
979	2017/01/24 14:24	0	150															
982	2017/01/24 14:38	0	125															
983	2017/01/24 14:53	0	88															
984	2017/01/24 15:08	0	72															
985	2017/01/24 15:23	0	85															
986	2017/01/24 15:38	0	99															
987	2017/01/24 15:53	0	81															
988	2017/01/24 16:08	0	70															
989	2017/01/24 16:23	0	76															
992	2017/01/24 16:38	0	107															
993	2017/01/24 16:53	0	122															
996	2017/01/24 17:08	0	108															
997	2017/01/24 17:23	0	93															
1000	2017/01/24 17:38	0	91															
1003	2017/01/24 17:53	0	87															
1006	2017/01/24 18:09	0	77															
1009	2017/01/24 18:23	0	78															
1016	2017/01/24 18:38	0	77															
1021	2017/01/24 18:53	0	77															
1022	2017/01/24 19:08	0	88															
1025	2017/01/24 19:23	0	95															
1026	2017/01/24 19:38	0	80															
1031	2017/01/24 19:53	0	67															
1032	2017/01/24 20:08	0	85															
1039	2017/01/24 20:23	0	149															
1044	2017/01/24 20:38	0	150															
1045	2017/01/24 20:53	0	139															
1050	2017/01/24 21:08	0	130															
1057	2017/01/24 21:23	0	127															
1060	2017/01/24 21:39	0	130															
1061	2017/01/24 21:54	0	131															
1062	2017/01/24 22:09	0	137															
1063	2017/01/24 22:24	0	140															
1066	2017/01/24 22:39	0	126															
1067	2017/01/24 22:54	0	121															
1068	2017/01/24 23:09	0	124															
1069	2017/01/24 23:24	0	128															
1072	2017/01/25 00:23	0	155															
1073	2017/01/25 00:38	0	157															
1074	2017/01/25 00:53	0	152															
1075	2017/01/25 01:08	0	145															
1076	2017/01/25 01:23	0	143															
1077	2017/01/25 01:38	0	143															
1078	2017/01/25 01:53	0	142															
1079	2017/01/25 02:08	0	145															
1080	2017/01/25 02:23	0	142															
1081	2017/01/25 02:38	0	142															
1082	2017/01/25 02:53	0	146															
1083	2017/01/25 03:08	0	146															
1084	2017/01/25 03:23	0	145															
1085	2017/01/25 03:38	0	143															
1086	2017/01/25 03:53	0	139															
1087	2017/01/25 04:08	0	137															
1088	2017/01/25 04:23	0	132															
1089	2017/01/25 04:38	0	126															
1090	2017/01/25 04:53	0	122															
1091	2017/01/25 05:08	0	120															
1092	2017/01/25 05:23	0	121															
1093	2017/01/25 05:38	0	122															
1094	2017/01/25 05:53	0	119															
1095	2017/01/25 06:08	0	116															
1096	2017/01/25 06:23	0	111															
1097	2017/01/25 06:38	0	108															
1098	2017/01/25 06:53	0	106															
1099	2017/01/25 07:08	0	104															
1100	2017/01/25 07:23	0	103															
1101	2017/01/25 07:38	0	105															
1102	2017/01/25 07:53	0	106															
1105	2017/01/25 08:08	0	110															
1106	2017/01/25 08:23	0	110															
1107	2017/01/25 08:38	0	104															
1108	2017/01/25 08:53	0	102															
1109	2017/01/25 09:08	0	114															
1110	2017/01/25 09:23	0	132															
1111	2017/01/25 09:38	0	136															
1112	2017/01/25 09:53	0	133															
1113	2017/01/25 10:08	0	121															
1114	2017/01/25 10:23	0	104															
1115	2017/01/25 10:38	0	95															
1116	2017/01/25 10:53	0	92															
1117	2017/01/25 11:08	0	89															
1118	2017/01/25 11:23	0	94															
1119	2017/01/25 11:38	0	122															
1120	2017/01/25 11:53	0	171															
1121	2017/01/25 12:08	0	211															
1122	2017/01/25 12:23	0	239															
1127	2017/01/25 12:38	0	274															
1128	2017/01/25 12:53	0	279															
1131	2017/01/25 13:07	0	273															
1136	2017/01/25 13:23	0	281															
1137	2017/01/25 13:38	0	275															
1138	2017/01/25 13:53	0	247															
1143	2017/01/25 14:07	0	233															
1144	2017/01/25 14:22	0	233															
1147	2017/01/25 14:38	0	173															
1150	2017/01/25 14:53	0	102															
1151	2017/01/25 15:08	0	77															
1152	2017/01/25 15:23	0	83															
1153	2017/01/25 15:38	0	79															
1154	2017/01/25 15:53	0	67															
1155	2017/01/25 16:08	0	69															
1156	2017/01/25 16:23	0	74															
1159	2017/01/25 16:37	0	65															
1164	2017/01/25 16:52	0	65															
1165	2017/01/25 17:07	0	91															
1168	2017/01/25 17:23	0	117															
1177	2017/01/25 17:38	0	96															
1178	2017/01/25 17:53	0	71															
1179	2017/01/25 18:08	0	70															
1184	2017/01/25 18:22	0	67															
1187	2017/01/25 18:38	0	82															
1190	2017/01/25 18:52	0	88															
1191	2017/01/25 19:07	0	92															
1196	2017/01/25 19:22	0	112															
1199	2017/01/25 19:38	0	135															
1204	2017/01/25 19:53	0	162															
1209	2017/01/25 20:08	0	202															
1214	2017/01/25 20:22	0	245															
1223	2017/01/25 20:38	0	291															
1232	2017/01/25 20:53	0	284															
1239	2017/01/25 21:08	0	287															
1244	2017/01/25 21:23	0	295															
1249	2017/01/25 21:37	0	256															
1252	2017/01/25 21:52	0	218															
1253	2017/01/25 22:07	0	182															
1256	2017/01/25 22:22	0	147															
1257	2017/01/25 22:37	0	134															
1260	2017/01/25 22:52	0	133															
1261	2017/01/25 23:07	0	134															
1262	2017/01/25 23:22	0	131															
1265	2017/01/25 23:37	0	131															
1266	2017/01/25 23:52	0	140															
1269	2017/01/26 00:22	0	145															
1270	2017/01/26 00:37	0	156															
1271	2017/01/26 00:52	0	167															
1272	2017/01/26 01:07	0	171															
1273	2017/01/26 01:22	0	174															
1274	2017/01/26 01:37	0	183															
1275	2017/01/26 01:52	0	187															
1276	2017/01/26 02:07	0	184															
1277	2017/01/26 02:22	0	187															
1278	2017/01/26 02:37	0	193															
1279	2017/01/26 02:52	0	199															
1280	2017/01/26 03:07	0	198															
1281	2017/01/26 03:22	0	190															
1282	2017/01/26 03:37	0	180															
1283	2017/01/26 03:52	0	173															
1284	2017/01/26 04:07	0	170															
1285	2017/01/26 04:22	0	179															
1286	2017/01/26 04:37	0	184															
1287	2017/01/26 04:52	0	176															
1288	2017/01/26 05:07	0	169															
1289	2017/01/26 05:22	0	168															
1290	2017/01/26 05:37	0	165															
1291	2017/01/26 05:52	0	161															
1292	2017/01/26 06:07	0	164															
1293	2017/01/26 06:22	0	168															
1294	2017/01/26 06:37	0	169															
1295	2017/01/26 06:52	0	171															
1296	2017/01/26 07:07	0	174															
1297	2017/01/26 07:22	0	176															
1298	2017/01/26 07:37	0	180															
1299	2017/01/26 07:52	0	186															
1302	2017/01/26 08:07	0	200															
1303	2017/01/26 08:22	0	204															
1308	2017/01/26 08:37	0	216															
1309	2017/01/26 08:52	0	209															
1310	2017/01/26 09:07	0	206															
1311	2017/01/26 09:22	0	230															
1312	2017/01/26 09:37	0	264															
1313	2017/01/26 09:52	0	280															
1314	2017/01/26 10:07	0	276															
1315	2017/01/26 10:22	0	263															
1316	2017/01/26 10:37	0	261															
1317	2017/01/26 10:52	0	264															
1318	2017/01/26 11:07	0	258															
1319	2017/01/26 11:22	0	254															
1320	2017/01/26 11:37	0	230															
1321	2017/01/26 11:52	0	201															
1322	2017/01/26 12:07	0	180															
1323	2017/01/26 12:22	0	194															
1324	2017/01/26 12:37	0	222															
1327	2017/01/26 12:52	0	232															
1328	2017/01/26 13:07	0	236															
1331	2017/01/26 13:22	0	238															
1334	2017/01/26 13:37	0	196															
1343	2017/01/26 13:52	0	156															
1350	2017/01/26 14:07	0	98															
1351	2017/01/26 14:22	0	74															
1356	2017/01/26 14:37	0	84															
1357	2017/01/26 14:52	0	86															
1358	2017/01/26 15:07	0	82															
1359	2017/01/26 15:22	0	97															
1360	2017/01/26 15:37	0	121															
1361	2017/01/26 15:52	0	134															
1362	2017/01/26 16:07	0	133															
1363	2017/01/26 16:22	0	129															
1366	2017/01/26 16:36	0	123															
1369	2017/01/26 16:52	0	111															
1372	2017/01/26 17:06	0	101															
1373	2017/01/26 17:21	0	104															
1374	2017/01/26 17:36	0	132															
1381	2017/01/26 17:52	0	145															
1384	2017/01/26 18:07	0	113															
1387	2017/01/26 18:21	0	112															
1390	2017/01/26 18:37	0	106															
1393	2017/01/26 18:52	0	94															
1394	2017/01/26 19:07	0	99															
1399	2017/01/26 19:21	0	91															
1400	2017/01/26 19:36	0	83															
1405	2017/01/26 19:52	0	93															
1408	2017/01/26 20:07	0	98															
1411	2017/01/26 20:22	0	111															
1412	2017/01/26 20:37	0	128															
1413	2017/01/26 20:52	0	148															
1416	2017/01/26 21:06	0	156															
1422	2017/01/26 21:21	0	142															
1423	2017/01/26 21:36	0	137															
1424	2017/01/26 21:51	0	126															
1425	2017/01/26 22:06	0	112															
1428	2017/01/26 22:22	0	107															
1429	2017/01/26 22:37	0	106															
1432	2017/01/26 22:51	0	108															
1433	2017/01/26 23:06	0	116															
1436	2017/01/26 23:21	0	120															
1437	2017/01/26 23:36	0	125															
1438	2017/01/26 23:51	0	135															
1439	2017/01/27 00:06	0	146															
1444	2017/01/27 00:22	0	141															
1445	2017/01/27 00:37	0	143															
1449	2017/01/27 00:51	0	145															
1450	2017/01/27 01:06	0	137															
1453	2017/01/27 01:21	0	134															
1454	2017/01/27 01:36	0	140															
1455	2017/01/27 01:51	0	136															
1456	2017/01/27 02:06	0	131															
1457	2017/01/27 02:21	0	126															
1458	2017/01/27 02:36	0	122															
1459	2017/01/27 02:51	0	118															
1460	2017/01/27 03:06	0	109															
1461	2017/01/27 03:21	0	105															
1462	2017/01/27 03:36	0	102															
1463	2017/01/27 03:51	0	96															
1464	2017/01/27 04:06	0	94															
1465	2017/01/27 04:21	0	93															
1466	2017/01/27 04:36	0	92															
1469	2017/01/27 04:51	0	91															
1470	2017/01/27 05:06	0	86															
1471	2017/01/27 05:21	0	83															
1472	2017/01/27 05:36	0	80															
1473	2017/01/27 05:51	0	77															
1474	2017/01/27 06:06	0	78															
1475	2017/01/27 06:21	0	82															
1476	2017/01/27 06:36	0	85															
1477	2017/01/27 06:51	0	85															
1478	2017/01/27 07:06	0	82															
1479	2017/01/27 07:21	0	77															
1480	2017/01/27 07:36	0	79															
1481	2017/01/27 07:51	0	85															
1484	2017/01/27 08:06	0	95															
1485	2017/01/27 08:21	0	100															
1490	2017/01/27 08:36	0	111															
1495	2017/01/27 08:51	0	129															
1496	2017/01/27 09:06	0	140															
1497	2017/01/27 09:21	0	150															
1498	2017/01/27 09:36	0	154															
1499	2017/01/27 09:51	0	149															
1500	2017/01/27 10:06	0	145															
1501	2017/01/27 10:21	0	148															
1502	2017/01/27 10:36	0	155															
1503	2017/01/27 10:51	0	162															
1504	2017/01/27 11:06	0	165															
1505	2017/01/27 11:21	0	165															
1506	2017/01/27 11:36	0	185															
1507	2017/01/27 11:51	0	230															
1508	2017/01/27 12:06	0	257															
1509	2017/01/27 12:21	0	264															
1515	2017/01/27 12:36	0	278															
1516	2017/01/27 12:51	0	272															
1519	2017/01/27 13:06	0	254															
1522	2017/01/27 13:21	0	224															
1527	2017/01/27 13:36	0	189															
1528	2017/01/27 13:51	0	192															
1529	2017/01/27 14:06	0	215															
1532	2017/01/27 14:20	0	236															
1536	2017/01/27 14:36	0	222															
1537	2017/01/27 14:51	0	173															
1538	2017/01/27 15:06	0	123															
1539	2017/01/27 15:21	0	82															
1540	2017/01/27 15:36	0	62															
1541	2017/01/27 15:51	0	57															
